account_id,name,category,category_id_maxweb,commissionplanname,commissionplantype,avg_ltv,avg_payout,epc_alltime,conversion_rate_alltime,refundrate_alltime,visitors_alltime,trending,negative_score,positive_score,flag_approved,auto_approve,company_website,product_image,codename,rr_record_id,cartproductname,resources_link,restrictions_link,manage_link
12531,South Beach Collagen Filler Serum Adv,Skin/Beauty and Anti-Aging,294,"0% Frontend, 0% Backend",backend,49.95,100,1,1,0,10,0.02,0,0,2,0,https://www.sf88trk.com/4RQSJ/2LS592/,https://cdn.softwareprojects.com/productimages/12531/3/collage_se_ks_iyu_p_g_resized160.png,south_beach_collagen_filler_serum_adv,3,South Beach Collagen Filler Serum Adv,,,
12530,DentaBiome,Dental/Gum Health,406,"0% Frontend, 0% Backend",backend,79,160,1,1,0,3438,6.88,0,0,2,0,https://getdentabiome.me/discovery,https://cdn.softwareprojects.com/productimages/12530/3/de_ahhwi6v_p_g_resized160.png,dentabiome,3,DentaBiome,https://affiliates-backoffice.maxweb.com/app#resources/12530/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12530/DentaBiome,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12530/DentaBiome
12529,GL Control,Diabetes,442,"0% Frontend, 0% Backend",backend,69,125,1,1,0,2464,4.93,0,0,2,0,https://secure.glcontrol.com/index-vsl-cf,https://cdn.softwareprojects.com/productimages/12529/3/glj3kqsq_p_g_resized160.png,gl_control,3,GL Control,https://affiliates-backoffice.maxweb.com/app#resources/12529/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12529/GL%20Control,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12529/GL%20Control
12525,Nervora,Nerve Health,398,"0% Frontend, 0% Backend",backend,69,200,1,1,0,860,1.72,0,0,2,0,https://nervescience.net/,https://cdn.softwareprojects.com/productimages/12525/3/_e_vo_a0ka_j_p_g_resized160.png,nervora,3,Nervora,,,
12523,Brain Memory Keeper,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,69,130,2.69,1.76,0,135,0.27,0,0,2,1,https://brainmemorykeeper.elasticpages.co/vsl,https://cdn.softwareprojects.com/productimages/12523/3/b_aimemo_yh0w_pc_p_g_resized160.png,brain_memory_keeper,3,Brain Memory Keeper,,,
12489,Flexigenics,Joint Supplement,462,"0% Frontend, 0% Backend",backend,69,115,3,2.6,0,909,1.82,0,0,2,0,https://theflexigenics.com/video.php,https://cdn.softwareprojects.com/productimages/12489/3/flexige_ics4s9g_s_p_g_resized160.png,flexigenics,3,Flexigenics,https://affiliates-backoffice.maxweb.com/app#resources/12489/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12489/Flexigenics,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12489/Flexigenics
12488,Make America Slim Again,Weight Loss,382,"0% Frontend, 0% Backend",backend,79,160,3,2,0,6014,12.03,0,0,2,0,https://makeamerica-slimagain.com/video.php,https://cdn.softwareprojects.com/productimages/12488/3/makeame_icagadaxu_p_g_resized160.png,make_america_slim_again,3,Make America Slim Again,https://affiliates-backoffice.maxweb.com/app#resources/12488/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12488/Make%20America%20Slim%20Again,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12488/Make%20America%20Slim%20Again
12467,CBD Sports Cream VSL,CBD,250,"0% Frontend, 0% Backend",backend,79,50,1,1,0,93,0.19,0,0,2,0,https://wellness-collections.com/lead-1/,https://cdn.softwareprojects.com/productimages/12467/3/cbd9lykvq_p_g_resized160.png,cbd_sports_cream_vsl,3,CBD Sports Cream VSL,https://affiliates-backoffice.maxweb.com/app#resources/12467/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12467/CBD%20Sports%20Cream%20VSL,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12467/CBD%20Sports%20Cream%20VSL
12455,RhythmONE VSL,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,69,130,1,1,0,4121,8.24,0,0,2,0,https://rhythmoneprotocol.com/go/indexvs.php,https://cdn.softwareprojects.com/productimages/12455/3/_hyih3do2_p_g_resized160.png,rhythmone_vsl,3,RhythmONE VSL,https://affiliates-backoffice.maxweb.com/app#resources/12455/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12455/RhythmONE%20VSL,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12455/RhythmONE%20VSL
12422,Gamma Game,Health Digital,246,"0% Frontend, 0% Backend",backend,39,0,0.17,2.3,0,120,0.24,0,0,2,0,https://gammagameoriginal.com/video/,https://cdn.softwareprojects.com/productimages/12422/3/comp_s4im93jy8o_p_g_resized160.png,gamma_game,3,Gamma Game,https://affiliates-backoffice.maxweb.com/app#resources/12422/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12422/Gamma%20Game,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12422/Gamma%20Game
12388,Luminara Rewind Ecom,Skin/Beauty and Anti-Aging,294,"0% Frontend, 0% Backend",backend,50,110,1,1,0,452,0.9,0,0,2,0,https://my.getluminaraskin.com/1,https://cdn.softwareprojects.com/productimages/12388/3/lumi_a_avw_cyz_p_g_resized160.png,luminara_rewind_ecom,3,Luminara Rewind Ecom,,,
12387,Luminara Rewind VSL,Skin/Beauty and Anti-Aging,294,"0% Frontend, 0% Backend",backend,71,140,1,1,0,1380,2.76,0,0,2,0,https://skinsolutionstoday.com/vsl/v1/,https://cdn.softwareprojects.com/productimages/12387/3/lumi_a_akaiwac_p_g_resized160.png,luminara_rewind_vsl,3,Luminara Rewind VSL,,,
12381,Vigor Peak,Men's Health,370,"0% Frontend, 0% Backend",backend,79,0,1,1,0,2107,4.21,0,0,2,0,https://vigorpeak.online/digivigor/,https://cdn.softwareprojects.com/productimages/12381/3/po_e_vigo_pj35jm_p_g_resized160.png,vigor_peak,3,Vigor Peak,,,
12380,LungZen,Lung Health,474,"0% Frontend, 0% Backend",backend,79,130,2.97,2.12,0,2062,4.12,0,0,2,1,https://lungzen.com/buygoods/pv/,https://cdn.softwareprojects.com/productimages/12380/3/ki_1_7fsc_p_g_resized160.png,lungzen,3,LungZen,https://affiliates-backoffice.maxweb.com/app#resources/12380/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12380/LungZen,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12380/LungZen
12356,Matsato Osuren Chef Knife,Ecomm,262,"0% Frontend, 0% Backend",backend,49.99,37,1,1,0,767,1.46,0,0,2,0,https://get-matsato-osuren.com/,https://cdn.softwareprojects.com/productimages/12356/3/p_oduc_0a67l_p_g_resized160.png,matsato_osuren_chef_knife,3,Matsato Osuren Chef Knife,https://affiliates-backoffice.maxweb.com/app#resources/12356/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12356/Matsato%20Osuren%20Chef%20Knife,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12356/Matsato%20Osuren%20Chef%20Knife
12296,Myco-Max,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,79.95,145,1,1,0,4526,8.64,0,0,2,0,https://partners.primalforce.net/sp/myco-max-memory/,https://cdn.softwareprojects.com/productimages/12296/3/mycomaxauodmx_p_g_resized160.png,myco_max,3,Myco-Max,https://affiliates-backoffice.maxweb.com/app#resources/12296/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12296/Myco-Max,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12296/Myco-Max
12295,Nervixol,Nerve Health,398,"0% Frontend, 0% Backend",backend,69,80,1,1,0,2515,4.11,0,0,2,0,https://nervixol365.net/ds/video-2sf/,https://cdn.softwareprojects.com/productimages/12295/3/_e_viez4ylk_p_g_resized160.png,nervixol,3,Nervixol,,,
12272,ViriFlow,Men's Health,370,"0% Frontend, 0% Backend",backend,79,165,2.97,2.11,0,13960,17.32,0,0,2,0,https://theviriflow.com/video.php,https://cdn.softwareprojects.com/productimages/12272/3/bo_lezmzssb_p_g_resized160.png,viriflow,3,ViriFlow,https://affiliates-backoffice.maxweb.com/app#resources/12272/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12272/ViriFlow,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12272/ViriFlow
12271,VisiFlora,Vision,402,"0% Frontend, 0% Backend",backend,79,150,4.2,2.85,0,22732,33.11,0,0,2,1,https://tryvisiflora.com/eyetox/,https://cdn.softwareprojects.com/productimages/12271/3/ba_e_img_szjhy_p_g_resized160.png,visiflora,3,VisiFlora,https://affiliates-backoffice.maxweb.com/app#resources/12271/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12271/VisiFlora,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12271/VisiFlora
12263,Soulmate Sketch,General,222,"0% Frontend, 0% Backend",backend,37,0,2,3,0,113,0.04,0,0,2,0,https://aff-tinaaldea.com/,https://cdn.softwareprojects.com/productimages/12263/3/imageayvczg_jpg_resized160.jpg,soulmate_sketch,3,Soulmate Sketch,https://affiliates-backoffice.maxweb.com/app#resources/12263/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12263/Soulmate%20Sketch,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12263/Soulmate%20Sketch
12262,Proverbs Profits,Money Making,234,"0% Frontend, 0% Backend",backend,67,75,2,3,0,302,0.38,0,0,2,0,https://earnwithgod.com/discover/,https://cdn.softwareprojects.com/productimages/12262/3/pp_mockupjgihp_p_g_resized160.png,proverbs_profits,3,Proverbs Profits,,,
12242,HormoneFlux,Health Supplement,282,"0% Frontend, 0% Backend",backend,77,135,1,1,0,4117,4.13,0,0,2,0,https://hormoneflux.com/,https://cdn.softwareprojects.com/productimages/12242/3/1b_m_4u_p_g_resized160.png,hormoneflux,3,HormoneFlux,https://affiliates-backoffice.maxweb.com/app#resources/12242/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12242/HormoneFlux,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12242/HormoneFlux
12236,NerveVitali,Nerve Health,398,"0% Frontend, 0% Backend",backend,79,150,2.75,2.06,0,3857,6.28,0,0,2,1,https://nervevitali.com/buygoods/vsl/01/ld01/,https://cdn.softwareprojects.com/productimages/12236/3/ki_3dgblgd_p_g_resized160.png,nervevitali,3,NerveVitali,,,
12235,GutVitali,Gut Health,410,"0% Frontend, 0% Backend",backend,79,130,2.86,2.15,0,1904,3.2,0,0,2,1,https://gutvitali.com/buygoods/vsl/02/ld01/,https://cdn.softwareprojects.com/productimages/12235/3/i_oduc_i_gj_uaek_p_g_resized160.png,gutvitali,3,GutVitali,,,
12234,VitaliSlim,Weight Loss,382,"0% Frontend, 0% Backend",backend,79,165,2.95,2.13,0,4461,6.79,0,0,2,1,https://vitalislim.com/buygoods/vsl/01/ld01/,https://cdn.softwareprojects.com/productimages/12234/3/ki_1lcxfix_p_g_resized160.png,vitalislim,3,VitaliSlim,,,
12231,StoffwechselBalance,Gut Health,410,"0% Frontend, 0% Backend",backend,79,0,1,1,0,1207,2.17,0,0,2,0,https://wl-ger-pv.pages.dev/,https://cdn.softwareprojects.com/productimages/12231/3/s_offwechselbala_cevjauwh_p_g_resized160.png,stoffwechselbalance,3,StoffwechselBalance,,,
12230,MemoireClarte,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,79,0,1,1,0,1370,2.3,0,0,2,0,https://memoireclartepvdigi-fr.pages.dev/,https://cdn.softwareprojects.com/productimages/12230/3/memoi_ecla_e7mqc9k_p_g_resized160.png,memoireclarte,3,MemoireClarte,,,
12229,MetabolActif,Weight Loss,382,"0% Frontend, 0% Backend",backend,79,0,1,1,0,34,0.01,0,0,2,0,https://metabolactifpvdigi-fr.pages.dev/,https://cdn.softwareprojects.com/productimages/12229/3/me_abolac_ifipb_5k_p_g_resized160.png,metabolactif,3,MetabolActif,,,
12228,VitalkraftMann,Men's Health,370,"0% Frontend, 0% Backend",backend,79,0,1,1,0,1716,3.16,0,0,2,0,https://ed-ger-pv.pages.dev/,https://cdn.softwareprojects.com/productimages/12228/3/vi_alk_af_ma_bhy_kj_p_g_resized160.png,vitalkraftmann,3,VitalkraftMann,,,
12227,VigueurActive,Men's Health,370,"0% Frontend, 0% Backend",backend,79,0,1,1,0,1649,2.81,0,0,2,0,https://vigueuractivepvdigi-fr.pages.dev/,https://cdn.softwareprojects.com/productimages/12227/3/vigueu_ac_ivem_ccxh_p_g_resized160.png,vigueuractive,3,VigueurActive,,,
12226,VitaSana Collections,Health Supplement,282,"0% Frontend, 0% Backend",backend,69,140,1.4,1,0,1417,2.38,0,0,2,1,https://pronutraquest.com/8-products-pdp,https://cdn.softwareprojects.com/productimages/12226/3/collec_io_jscm6o_p_g_resized160.png,vitasana_collections,3,VitaSana Collections,,,
12225,VigorSana,Men's Health,370,"0% Frontend, 0% Backend",backend,69,140,1.4,1,0,2268,3.84,0,0,2,1,https://myvigorsana.com/vigorsana-pdp-fe,https://cdn.softwareprojects.com/productimages/12225/3/vigo_sa_a94l_u_p_g_resized160.png,vigorsana,3,VigorSana,,,
12224,NerveSana,Nerve Health,398,"0% Frontend, 0% Backend",backend,69,140,1.4,1,0,2366,3.76,0,0,2,1,https://nervesana.com/nervesana-pdp-fe,https://cdn.softwareprojects.com/productimages/12224/3/_e_vesa_ajj_p1_p_g_resized160.png,nervesana,3,NerveSana,,,
12223,GlucoSana,Diabetes,366,"0% Frontend, 0% Backend",backend,69,140,1.4,1,0,2366,3.93,0,0,2,1,https://myglucosana.com/glucosana-pdp-fe,https://cdn.softwareprojects.com/productimages/12223/3/glucosa_a_ghh4b_p_g_resized160.png,glucosana,3,GlucoSana,,,
12222,CleanseSana,Gut Health,410,"0% Frontend, 0% Backend",backend,69,140,1.4,1,0,1664,2.51,0,0,2,1,https://cleansesana.com/cleansesana-pdp-fe,https://cdn.softwareprojects.com/productimages/12222/3/clea_sesa_avgsm33_p_g_resized160.png,cleansesana,3,CleanseSana,,,
12221,MetaboSana,Weight Loss,382,"0% Frontend, 0% Backend",backend,69,140,1.4,1,0,3131,4.66,0,0,2,1,https://metabosana.com/metabosana-pdp-fe,https://cdn.softwareprojects.com/productimages/12221/3/me_abosa_a6v2fzk_p_g_resized160.png,metabosana,3,MetaboSana,,,
12218,EloMaas,Men's Health,370,"0% Frontend, 0% Backend",backend,69,140,1,1,0,22649,25.12,0,0,2,0,https://getelomaas.com/b/watch-live.php,https://cdn.softwareprojects.com/productimages/12218/3/dsd_ezgigiv5ie_p_g_resized160.png,elomaas,3,EloMaas,https://affiliates-backoffice.maxweb.com/app#resources/12218/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12218/EloMaas,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12218/EloMaas
12217,Pulmo Balance,Lung Health,474,"0% Frontend, 0% Backend",backend,79,135,1,1,0,4560,3.3,0,0,2,0,https://lungreborn.com/b/report.php,https://cdn.softwareprojects.com/productimages/12217/3/dsd3w5g6v_p_g_resized160.png,pulmo_balance,3,Pulmo Balance,https://affiliates-backoffice.maxweb.com/app#resources/12217/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12217/Pulmo%20Balance,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12217/Pulmo%20Balance
12190,TitanSchub,Men's Health,370,"0% Frontend, 0% Backend",backend,79,0,1,1,0,6144,8.15,0,0,2,0,https://www.gotitanschub.com/tsl-alm,https://cdn.softwareprojects.com/productimages/12190/3/fekcbc79ysjfp7_p_g_resized160.png,titanschub,3,TitanSchub,,,
12171,Clima Mini Heater German TSL,Ecomm,262,"0% Frontend, 0% Backend",backend,79.99,90,2.96,1.64,0,1200,0.71,0,0,2,1,https://bg.climaofficial.com/heater/v1-de.html,https://cdn.softwareprojects.com/productimages/12171/3/compa_eb_u_z6_p_g_resized160.png,clima_mini_heater_german_tsl,3,Clima Mini Heater German TSL,,,
12170,Clima Mini Heater Spanish TSL,Ecomm,262,"0% Frontend, 0% Backend",backend,79.99,90,2.65,1.54,0,667,0.34,0,0,2,1,https://bg.climaofficial.com/heater/v1-es.html,https://cdn.softwareprojects.com/productimages/12170/3/compa_eqkd4ki_p_g_resized160.png,clima_mini_heater_spanish_tsl,3,Clima Mini Heater Spanish TSL,,,
12169,Clima Mini Heater,Ecomm,262,"0% Frontend, 0% Backend",backend,79.99,90,2.54,3.19,0,77,0.02,0,0,2,1,https://bg.climaofficial.com/heater/reviewsvsl.html,https://cdn.softwareprojects.com/productimages/12169/3/compa_ezq6p0d_p_g_resized160.png,clima_mini_heater,3,Clima Mini Heater,,,
12166,Nail Refresh,Fungus,390,"0% Frontend, 0% Backend",backend,69,130,1,1,0,46817,39.72,0,0,2,0,,https://cdn.softwareprojects.com/productimages/12166/3/_ail6d5_by_p_g_resized160.png,nail_refresh,3,Nail Refresh,https://affiliates-backoffice.maxweb.com/app#resources/12166/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12166/Nail%20Refresh,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12166/Nail%20Refresh
12163,Gelatine Sculpt,Weight Loss,382,"0% Frontend, 0% Backend",backend,79,170,3.43,2.63,0,50598,57.54,0,0,2,0,https://gelatinesculpt.com/gst-lp-buy-aff/,https://cdn.softwareprojects.com/productimages/12163/3/he_o_ygmfx_p_g_resized160.png,gelatine_sculpt,3,Gelatine Sculpt,,,
12154,KetoSana,Weight Loss,382,"0% Frontend, 0% Backend",backend,69,140,1.4,1,0,540,0.39,0,0,2,0,,https://cdn.softwareprojects.com/productimages/12154/3/_mpsq4hqi9_p_g_resized160.png,ketosana,3,KetoSana,,,
12139,Mycotraxin,Fungus,390,"0% Frontend, 0% Backend",backend,69,220,1,1,0,15103,10.51,0,0,2,0,,https://cdn.softwareprojects.com/productimages/12139/3/mycoy_x_g9_p_g_resized160.png,mycotraxin,3,Mycotraxin,,,
12137,Dentolyn,Dental/Gum Health,406,"0% Frontend, 0% Backend",backend,69,120,0.78,0.48,0,6347,5.05,0,0,2,0,https://dentolyn.com/go/indexvs.php,https://cdn.softwareprojects.com/productimages/12137/3/de_o_qbaol_p_g_resized160.png,dentolyn,3,Dentolyn,https://affiliates-backoffice.maxweb.com/app#resources/12137/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12137/Dentolyn,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12137/Dentolyn
12119,Spartamax ,Men's Health,370,"0% Frontend, 0% Backend",backend,69,145,2,1.38,0,27377,14.75,0,0,2,0,https://GetSpartamax.com/indexcb.php,https://cdn.softwareprojects.com/productimages/12119/3/spa_amaxcqpw_g_p_g_resized160.png,spartamax_,3,Spartamax ,https://affiliates-backoffice.maxweb.com/app#resources/12119/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12119/Spartamax%20,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12119/Spartamax%20
12118,Blood Sugar Balance Protocol,Health Digital,246,"0% Frontend, 0% Backend",backend,49,65,1.8,1.3,0,40,0.02,0,0,2,0,https://type2protocol.com/bg,https://cdn.softwareprojects.com/productimages/12118/3/memo_y_wave_p_oduc_digisp_xbb_p_g_resized160.png,blood_sugar_balance_protocol,3,Blood Sugar Balance Protocol,,,
12117,Synevra UltraLift,Skin/Beauty and Anti-Aging,294,"0% Frontend, 0% Backend",backend,79,140,3.85,2.75,0,33296,14.63,0,0,2,0,https://trysynevra.com/parqui-vida2/,https://cdn.softwareprojects.com/productimages/12117/3/s_a_e_p_oduc_kpeuwl_p_g_resized160.png,synevra_ultralift,3,Synevra UltraLift,https://affiliates-backoffice.maxweb.com/app#resources/12117/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12117/Synevra%20UltraLift,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12117/Synevra%20UltraLift
12102,MemoryVitali TSL,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,79,165,1.95,1.72,0,16758,10.12,0,0,2,1,,https://cdn.softwareprojects.com/productimages/12102/7/_ou_de15ki_65_qwxg_p_g_resized160.png,memoryvitali_tsl,7,MemoryVitali TSL,,,
12074,Genius Song Adv,Health Digital,246,"0% Frontend, 0% Backend",backend,39,40,1,1,0,35352,38.39,0,0,2,0,https://forgeniuswave.com/video/,https://cdn.softwareprojects.com/productimages/12074/3/vsls2bxp_d0qzea_p_g_resized160.png,genius_song_adv,3,Genius Song Adv,https://affiliates-backoffice.maxweb.com/app#resources/12074/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12074/Genius%20Song%20Adv,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12074/Genius%20Song%20Adv
12054,Nitric Boost V2,Men's Health,370,"0% Frontend, 0% Backend",backend,79,165,2.97,1.65,0,73833,59.55,0,0,2,0,https://getnitricboost.com/t2/discovery,https://cdn.softwareprojects.com/productimages/12054/3/_i_ic_boos42giad_p_g_resized160.png,nitric_boost_v2,3,Nitric Boost V2,https://affiliates-backoffice.maxweb.com/app#resources/12054/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12054/Nitric%20Boost%20V2,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12054/Nitric%20Boost%20V2
12053,TestoTonic,Men's Health,370,"0% Frontend, 0% Backend",backend,69,120,2,1.9,0,17306,8.11,0,0,2,0,https://testosupporttips.com/lp,https://cdn.softwareprojects.com/productimages/12053/3/1b_mdozdkue_p_g_resized160.png,testotonic,3,TestoTonic,https://affiliates-backoffice.maxweb.com/app#resources/12053/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12053/TestoTonic,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12053/TestoTonic
12051,Skincare Protocol,Skin/Beauty and Anti-Aging,294,"0% Frontend, 0% Backend",backend,59,40,2,5,0,524,0.22,0,0,2,0,https://skincareprotocol.com/,https://cdn.softwareprojects.com/productimages/12051/3/c_opped_cove_02bhlmlq_p_g_resized160.png,skincare_protocol,3,Skincare Protocol,https://affiliates-backoffice.maxweb.com/app#resources/12051/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12051/Skincare%20Protocol,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12051/Skincare%20Protocol
12050,GLPro,Diabetes,366,"0% Frontend, 0% Backend",backend,79,150,3.94,2.45,0,47264,27.75,0,0,2,0,https://tryglpro.com/glp1,https://cdn.softwareprojects.com/productimages/12050/3/2_ezgif2_s1oj_p_g_resized160.png,glpro,3,GLPro,https://affiliates-backoffice.maxweb.com/app#resources/12050/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12050/GLPro,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12050/GLPro
12044,HeroUP,,0,"0% Frontend, 0% Backend",backend,69,165,2.61,1.58,0,21297,9.61,0,0,2,0,,https://cdn.softwareprojects.com/productimages/12044/3/ga_a_ia_ezgifv1x_wy_p_g_resized160.png,heroup,3,HeroUP,,,
12020,Energy Revolution System,Survival,270,"0% Frontend, 0% Backend",backend,39,40,2.6,3,0,21373,3.85,0,0,2,0,https://theenergyrevolution.net/index-ers-auto-lead-39-promise.html,https://cdn.softwareprojects.com/productimages/12020/3/e_s_cove_bu_dlewcc58a_p_g_resized160.png,energy_revolution_system,3,Energy Revolution System,https://affiliates-backoffice.maxweb.com/app#resources/12020/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12020/Energy%20Revolution%20System,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12020/Energy%20Revolution%20System
12013,MemoryFuel,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,69,120,1,1,0,28164,7.95,0,0,2,0,https://thememoryfuel.com/go/indexvs2.php,https://cdn.softwareprojects.com/productimages/12013/3/memo_yfuel09jhyb_p_g_resized160.png,memoryfuel,3,MemoryFuel,https://affiliates-backoffice.maxweb.com/app#resources/12013/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/12013/MemoryFuel,https://affiliates-backoffice.maxweb.com/app#sales-by-product/12013/MemoryFuel
12009,RespiFlo,General,222,"0% Frontend, 0% Backend",backend,69,170,3,1.8,0,15435,12.43,0,0,2,0,https://respiflo.com/,https://cdn.softwareprojects.com/productimages/12009/3/ba_e_p_od56viad_p_g_resized160.png,respiflo,3,RespiFlo,,,
11999,Mobile Profits,Money Making,234,"0% Frontend, 0% Backend",backend,47,65,0.8,1.23,0,12103,4.85,0,0,2,0,https://mobileprofits.co/journeys,https://cdn.softwareprojects.com/productimages/11999/3/logo_mobileduqdgp_p_g_resized160.png,mobile_profits,3,Mobile Profits,,,
11993,SlimSana,Weight Loss,382,"0% Frontend, 0% Backend",backend,69,140,2.82,2.02,0,858,0.14,0,0,2,0,https://myslimsana.com/slimsana-vsl-fe,https://cdn.softwareprojects.com/productimages/11993/3/_mpqbbxslsh_p_g_resized160.png,slimsana,3,SlimSana,,,
11992,Neura,Brain Health/Memory,414,"0% Frontend, 0% Backend",backend,59,130,2.24,1.72,0,27295,21.47,0,0,2,0,https://neuraoriginal.com/video/,https://cdn.softwareprojects.com/productimages/11992/3/s1p_dy6_mh_p_g_resized160.png,neura,3,Neura,https://affiliates-backoffice.maxweb.com/app#resources/11992/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/11992/Neura,https://affiliates-backoffice.maxweb.com/app#sales-by-product/11992/Neura
11991,Neural Revive,Health Digital,246,"0% Frontend, 0% Backend",backend,39,40,0.75,1.87,0,11869,12.21,0,0,2,0,https://getneuralrevive.com/video/,https://cdn.softwareprojects.com/productimages/11991/3/_eu_ald_szcg_p_g_resized160.png,neural_revive,3,Neural Revive,https://affiliates-backoffice.maxweb.com/app#resources/11991/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/11991/Neural%20Revive,https://affiliates-backoffice.maxweb.com/app#sales-by-product/11991/Neural%20Revive
11990,Fuugu Dishwasher Tablets Product Page,Ecomm,262,"0% Frontend, 0% Backend",backend,49.95,16,0.38,1.93,0,320,0.03,0,0,2,0,https://get-fuugu.com/fuugu/product,https://cdn.softwareprojects.com/productimages/11990/3/p_oduc_2_f8mg09_p_g_resized160.png,fuugu_dishwasher_tablets_product_page,3,Fuugu Dishwasher Tablets Product Page,https://affiliates-backoffice.maxweb.com/app#resources/11990/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/11990/Fuugu%20Dishwasher%20Tablets%20Product%20Page,https://affiliates-backoffice.maxweb.com/app#sales-by-product/11990/Fuugu%20Dishwasher%20Tablets%20Product%20Page
11975,BloodArmor,Diabetes,366,"0% Frontend, 0% Backend",backend,79,120,2.04,1.85,0,19848,3.47,0,0,2,1,https://bloodarmor.net/buygoods/vsl/03/ld01/,https://cdn.softwareprojects.com/productimages/11975/3/blooda_ah_ymj_p_g_resized160.png,bloodarmor,3,BloodArmor,https://affiliates-backoffice.maxweb.com/app#resources/11975/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/11975/BloodArmor,https://affiliates-backoffice.maxweb.com/app#sales-by-product/11975/BloodArmor
11974,ProstaDefend,Men's Health,370,"0% Frontend, 0% Backend",backend,79,135,2.97,2.2,0,8177,3.02,0,0,2,0,https://prostakey.com/b/report.php,https://cdn.softwareprojects.com/productimages/11974/3/3bo_lesiohhqp_p_g_resized160.png,prostadefend,3,ProstaDefend,https://affiliates-backoffice.maxweb.com/app#resources/11974/campaigns,https://affiliates-backoffice.maxweb.com/app#offer-details/11974/ProstaDefend,https://affiliates-backoffice.maxweb.com/app#sales-by-product/11974/ProstaDefend
11971,ManForceX DTC,Men's Health,370,"0% Frontend, 0% Backend",backend,79,170,3.56,2.16,0,35014,12.26,0,0,2,1,,https://cdn.softwareprojects.com/productimages/11971/7/ma_fo_cex_kqp5d1vojzv_p_g_resized160.png,manforcex_dtc,7,,,,
